"","code_muni","code_muni2","MUNICIPIO","UF"
"5021",432000,"4320008","Sapucaia do Sul","RS"
"5022",432010,"4320107","Sarandi","RS"
"5023",432020,"4320206","Seberi","RS"
"5024",432023,"4320230","Sede Nova","RS"
"5025",432026,"4320263","Segredo","RS"
"5026",432030,"4320305","Selbach","RS"
"5027",432032,"4320321","Senador Salgado Filho","RS"
"5028",432035,"4320354","Sentinela do Sul","RS"
"5029",432040,"4320404","Serafina Corrêa","RS"
"5030",432045,"4320453","Sério","RS"
"5031",432050,"4320503","Sertão","RS"
"5032",432055,"4320552","Sertão Santana","RS"
"5033",432057,"4320578","Sete de Setembro","RS"
"5034",432060,"4320602","Severiano de Almeida","RS"
"5035",432065,"4320651","Silveira Martins","RS"
"5036",432067,"4320677","Sinimbu","RS"
"5037",432070,"4320701","Sobradinho","RS"
"5038",432080,"4320800","Soledade","RS"
"5039",432085,"4320859","Tabaí","RS"
"5040",432090,"4320909","Tapejara","RS"
"5041",432100,"4321006","Tapera","RS"
"5042",432110,"4321105","Tapes","RS"
"5043",432120,"4321204","Taquara","RS"
"5044",432130,"4321303","Taquari","RS"
"5045",432132,"4321329","Taquaruçu do Sul","RS"
"5046",432135,"4321352","Tavares","RS"
"5047",432140,"4321402","Tenente Portela","RS"
"5048",432143,"4321436","Terra de Areia","RS"
"5049",432145,"4321451","Teutônia","RS"
"5050",432146,"4321469","Tio Hugo","RS"
"5051",432147,"4321477","Tiradentes do Sul","RS"
"5052",432149,"4321493","Toropi","RS"
"5053",432150,"4321501","Torres","RS"
"5054",432160,"4321600","Tramandaí","RS"
"5055",432162,"4321626","Travesseiro","RS"
"5056",432163,"4321634","Três Arroios","RS"
"5057",432166,"4321667","Três Cachoeiras","RS"
"5058",432170,"4321709","Três Coroas","RS"
"5059",432180,"4321808","Três de Maio","RS"
"5060",432183,"4321832","Três Forquilhas","RS"
"5061",432185,"4321857","Três Palmeiras","RS"
"5062",432190,"4321907","Três Passos","RS"
"5063",432195,"4321956","Trindade do Sul","RS"
"5064",432200,"4322004","Triunfo","RS"
"5065",432210,"4322103","Tucunduva","RS"
"5066",432215,"4322152","Tunas","RS"
"5067",432218,"4322186","Tupanci do Sul","RS"
"5068",432220,"4322202","Tupanciretã","RS"
"5069",432225,"4322251","Tupandi","RS"
"5070",432230,"4322301","Tuparendi","RS"
"5071",432232,"4322327","Turuçu","RS"
"5072",432234,"4322343","Ubiretama","RS"
"5073",432235,"4322350","União da Serra","RS"
"5074",432237,"4322376","Unistalda","RS"
"5075",432240,"4322400","Uruguaiana","RS"
"5076",432250,"4322509","Vacaria","RS"
"5077",432252,"4322525","Vale Verde","RS"
"5078",432253,"4322533","Vale do Sol","RS"
"5079",432254,"4322541","Vale Real","RS"
"5080",432255,"4322558","Vanini","RS"
"5081",432260,"4322608","Venâncio Aires","RS"
"5082",432270,"4322707","Vera Cruz","RS"
"5083",432280,"4322806","Veranópolis","RS"
"5084",432285,"4322855","Vespasiano Correa","RS"
"5085",432290,"4322905","Viadutos","RS"
"5086",432300,"4323002","Viamão","RS"
"5087",432310,"4323101","Vicente Dutra","RS"
"5088",432320,"4323200","Victor Graeff","RS"
"5089",432330,"4323309","Vila Flores","RS"
"5090",432335,"4323358","Vila Lângaro","RS"
"5091",432340,"4323408","Vila Maria","RS"
"5092",432345,"4323457","Vila Nova do Sul","RS"
"5093",432350,"4323507","Vista Alegre","RS"
"5094",432360,"4323606","Vista Alegre do Prata","RS"
"5095",432370,"4323705","Vista Gaúcha","RS"
"5096",432375,"4323754","Vitória das Missões","RS"
"5097",432377,"4323770","Westfalia","RS"
"5098",432380,"4323804","Xangri-Lá","RS"
"5099",500020,"5000203","Água Clara","MS"
"5100",500025,"5000252","Alcinópolis","MS"
"5101",500060,"5000609","Amambai","MS"
"5102",500070,"5000708","Anastácio","MS"
"5103",500080,"5000807","Anaurilândia","MS"
"5104",500085,"5000856","Angélica","MS"
"5105",500090,"5000906","Antônio João","MS"
"5106",500100,"5001003","Aparecida do Taboado","MS"
"5107",500110,"5001102","Aquidauana","MS"
"5108",500124,"5001243","Aral Moreira","MS"
"5109",500150,"5001508","Bandeirantes","MS"
"5110",500190,"5001904","Bataguassu","MS"
"5111",500200,"5002001","Batayporã","MS"
"5112",500210,"5002100","Bela Vista","MS"
"5113",500215,"5002159","Bodoquena","MS"
"5114",500220,"5002209","Bonito","MS"
"5115",500230,"5002308","Brasilândia","MS"
"5116",500240,"5002407","Caarapó","MS"
"5117",500260,"5002605","Camapuã","MS"
"5118",500270,"5002704","Campo Grande","MS"
"5119",500280,"5002803","Caracol","MS"
"5120",500290,"5002902","Cassilândia","MS"
"5121",500295,"5002951","Chapadão do Sul","MS"
"5122",500310,"5003108","Corguinho","MS"
"5123",500315,"5003157","Coronel Sapucaia","MS"
"5124",500320,"5003207","Corumbá","MS"
"5125",500325,"5003256","Costa Rica","MS"
"5126",500330,"5003306","Coxim","MS"
"5127",500345,"5003454","Deodápolis","MS"
"5128",500348,"5003488","Dois Irmãos do Buriti","MS"
"5129",500350,"5003504","Douradina","MS"
"5130",500370,"5003702","Dourados","MS"
"5131",500375,"5003751","Eldorado","MS"
"5132",500380,"5003801","Fátima do Sul","MS"
"5133",500390,"5003900","Figueirão","MS"
"5134",500400,"5004007","Glória de Dourados","MS"
"5135",500410,"5004106","Guia Lopes da Laguna","MS"
"5136",500430,"5004304","Iguatemi","MS"
"5137",500440,"5004403","Inocência","MS"
"5138",500450,"5004502","Itaporã","MS"
"5139",500460,"5004601","Itaquiraí","MS"
"5140",500470,"5004700","Ivinhema","MS"
"5141",500480,"5004809","Japorã","MS"
"5142",500490,"5004908","Jaraguari","MS"
"5143",500500,"5005004","Jardim","MS"
"5144",500510,"5005103","Jateí","MS"
"5145",500515,"5005152","Juti","MS"
"5146",500520,"5005202","Ladário","MS"
"5147",500525,"5005251","Laguna Carapã","MS"
"5148",500540,"5005400","Maracaju","MS"
"5149",500560,"5005608","Miranda","MS"
"5150",500568,"5005681","Mundo Novo","MS"
"5151",500570,"5005707","Naviraí","MS"
"5152",500580,"5005806","Nioaque","MS"
"5153",500600,"5006002","Nova Alvorada do Sul","MS"
"5154",500620,"5006200","Nova Andradina","MS"
"5155",500625,"5006259","Novo Horizonte do Sul","MS"
"5156",500630,"5006309","Paranaíba","MS"
"5157",500635,"5006358","Paranhos","MS"
"5158",500640,"5006408","Pedro Gomes","MS"
"5159",500660,"5006606","Ponta Porã","MS"
"5160",500690,"5006903","Porto Murtinho","MS"
"5161",500710,"5007109","Ribas do Rio Pardo","MS"
"5162",500720,"5007208","Rio Brilhante","MS"
"5163",500730,"5007307","Rio Negro","MS"
"5164",500740,"5007406","Rio Verde de Mato Grosso","MS"
"5165",500750,"5007505","Rochedo","MS"
"5166",500755,"5007554","Santa Rita do Pardo","MS"
"5167",500769,"5007695","São Gabriel do Oeste","MS"
"5168",500770,"5007703","Sete Quedas","MS"
"5169",500780,"5007802","Selvíria","MS"
"5170",500790,"5007901","Sidrolândia","MS"
"5171",500793,"5007935","Sonora","MS"
"5172",500795,"5007950","Tacuru","MS"
"5173",500797,"5007976","Taquarussu","MS"
"5174",500800,"5008008","Terenos","MS"
"5175",500830,"5008305","Três Lagoas","MS"
"5176",500840,"5008404","Vicentina","MS"
"5177",510010,"5100102","Acorizal","MT"
"5178",510020,"5100201","Água Boa","MT"
"5179",510025,"5100250","Alta Floresta","MT"
"5180",510030,"5100300","Alto Araguaia","MT"
"5181",510035,"5100359","Alto Boa Vista","MT"
"5182",510040,"5100409","Alto Garças","MT"
"5183",510050,"5100508","Alto Paraguai","MT"
"5184",510060,"5100607","Alto Taquari","MT"
"5185",510080,"5100805","Apiacás","MT"
"5186",510100,"5101001","Araguaiana","MT"
"5187",510120,"5101209","Araguainha","MT"
"5188",510125,"5101258","Araputanga","MT"
"5189",510130,"5101308","Arenápolis","MT"
"5190",510140,"5101407","Aripuanã","MT"
"5191",510160,"5101605","Barão de Melgaço","MT"
"5192",510170,"5101704","Barra do Bugres","MT"
"5193",510180,"5101803","Barra do Garças","MT"
"5194",510185,"5101852","Bom Jesus do Araguaia","MT"
"5195",510190,"5101902","Brasnorte","MT"
"5196",510250,"5102504","Cáceres","MT"
"5197",510260,"5102603","Campinápolis","MT"
"5198",510263,"5102637","Campo Novo do Parecis","MT"
"5199",510267,"5102678","Campo Verde","MT"
"5200",510268,"5102686","Campos de Júlio","MT"
"5201",510269,"5102694","Canabrava do Norte","MT"
"5202",510270,"5102702","Canarana","MT"
"5203",510279,"5102793","Carlinda","MT"
"5204",510285,"5102850","Castanheira","MT"
"5205",510300,"5103007","Chapada dos Guimarães","MT"
"5206",510305,"5103056","Cláudia","MT"
"5207",510310,"5103106","Cocalinho","MT"
"5208",510320,"5103205","Colíder","MT"
"5209",510325,"5103254","Colniza","MT"
"5210",510330,"5103304","Comodoro","MT"
"5211",510335,"5103353","Confresa","MT"
"5212",510336,"5103361","Conquista D'Oeste","MT"
"5213",510337,"5103379","Cotriguaçu","MT"
"5214",510340,"5103403","Cuiabá","MT"
"5215",510343,"5103437","Curvelândia","MT"
"5216",510345,"5103452","Denise","MT"
"5217",510350,"5103502","Diamantino","MT"
"5218",510360,"5103601","Dom Aquino","MT"
"5219",510370,"5103700","Feliz Natal","MT"
"5220",510380,"5103809","Figueirópolis D'Oeste","MT"
"5221",510385,"5103858","Gaúcha do Norte","MT"
"5222",510390,"5103908","General Carneiro","MT"
"5223",510395,"5103957","Glória D'Oeste","MT"
"5224",510410,"5104104","Guarantã do Norte","MT"
"5225",510420,"5104203","Guiratinga","MT"
"5226",510450,"5104500","Indiavaí","MT"
"5227",510452,"5104526","Ipiranga do Norte","MT"
"5228",510454,"5104542","Itanhangá","MT"
"5229",510455,"5104559","Itaúba","MT"
"5230",510460,"5104609","Itiquira","MT"
"5231",510480,"5104807","Jaciara","MT"
"5232",510490,"5104906","Jangada","MT"
"5233",510500,"5105002","Jauru","MT"
"5234",510510,"5105101","Juara","MT"
"5235",510515,"5105150","Juína","MT"
"5236",510517,"5105176","Juruena","MT"
"5237",510520,"5105200","Juscimeira","MT"
"5238",510523,"5105234","Lambari D'Oeste","MT"
"5239",510525,"5105259","Lucas do Rio Verde","MT"
"5240",510530,"5105309","Luciara","MT"
"5241",510550,"5105507","Vila Bela da Santíssima Trindade","MT"
"5242",510558,"5105580","Marcelândia","MT"
"5243",510560,"5105606","Matupá","MT"
"5244",510562,"5105622","Mirassol D'Oeste","MT"
"5245",510590,"5105903","Nobres","MT"
"5246",510600,"5106000","Nortelândia","MT"
"5247",510610,"5106109","Nossa Senhora do Livramento","MT"
"5248",510615,"5106158","Nova Bandeirantes","MT"
"5249",510617,"5106174","Nova Nazaré","MT"
"5250",510618,"5106182","Nova Lacerda","MT"
"5251",510619,"5106190","Nova Santa Helena","MT"
"5252",510620,"5106208","Nova Brasilândia","MT"
"5253",510621,"5106216","Nova Canaã do Norte","MT"
"5254",510622,"5106224","Nova Mutum","MT"
"5255",510623,"5106232","Nova Olímpia","MT"
"5256",510624,"5106240","Nova Ubiratã","MT"
"5257",510625,"5106257","Nova Xavantina","MT"
"5258",510626,"5106265","Novo Mundo","MT"
"5259",510627,"5106273","Novo Horizonte do Norte","MT"
"5260",510628,"5106281","Novo São Joaquim","MT"
"5261",510629,"5106299","Paranaíta","MT"
